Optical Power Monitor
2.2.3110.447
Delimiter Used: ; ";"

Start of Measurement ; 1/6/2021 12:53:32
Sample Interval ; 1 s
; PM100D 18011533
Type; PM100D
Serialnumber; P0000403
Sensor; S121C
SensorSerialnumber; 18011533
Wavelength / Responsivity; 543 nm

;;;PM100D 18011533; 
Samples ;Date (MM/dd/yyyy) ;Time of day (hh:mm:ss) ;Power (W);
0; 1/6/2021; 12:53:32;-1.2967E-06
1; 1/6/2021; 12:53:33;-9.2366E-07
2; 1/6/2021; 12:53:34;-1.0675E-06
3; 1/6/2021; 12:53:35;-8.9621E-07
4; 1/6/2021; 12:53:36;-1.028E-06
5; 1/6/2021; 12:53:37;-9.143E-07
6; 1/6/2021; 12:53:38;-9.0913E-07
7; 1/6/2021; 12:53:39;-1.0667E-06
8; 1/6/2021; 12:53:40;-9.7114E-07
9; 1/6/2021; 12:53:41;-8.5229E-07
10; 1/6/2021; 12:53:42;-9.0913E-07
11; 1/6/2021; 12:53:43;-1.0788E-06
12; 1/6/2021; 12:53:44;-9.9956E-07
13; 1/6/2021; 12:53:45;-8.8071E-07
14; 1/6/2021; 12:53:46;-9.6339E-07
15; 1/6/2021; 12:53:47;-1.0512E-06
16; 1/6/2021; 12:53:48;-1.0125E-06
17; 1/6/2021; 12:53:49;-1.028E-06
18; 1/6/2021; 12:53:50;-9.7889E-07
19; 1/6/2021; 12:53:51;2.3519E-05
20; 1/6/2021; 12:53:52;0.00013398
21; 1/6/2021; 12:53:53;0.00013419
22; 1/6/2021; 12:53:54;0.00013428
23; 1/6/2021; 12:53:55;0.00013415
24; 1/6/2021; 12:53:56;0.00013451
25; 1/6/2021; 12:53:57;0.00013431
26; 1/6/2021; 12:53:58;0.00013445
27; 1/6/2021; 12:53:59;0.00013446
28; 1/6/2021; 12:54:00;0.00013438
29; 1/6/2021; 12:54:01;0.00013422
30; 1/6/2021; 12:54:02;0.00013435
31; 1/6/2021; 12:54:03;0.00013429
32; 1/6/2021; 12:54:04;0.00013428
33; 1/6/2021; 12:54:05;0.00013436
34; 1/6/2021; 12:54:06;0.00013428
35; 1/6/2021; 12:54:07;0.00013416
36; 1/6/2021; 12:54:08;0.00013418
37; 1/6/2021; 12:54:09;0.0001345
38; 1/6/2021; 12:54:10;0.00013443
39; 1/6/2021; 12:54:11;0.00013427
40; 1/6/2021; 12:54:12;0.00013399
41; 1/6/2021; 12:54:13;0.00013448
42; 1/6/2021; 12:54:14;0.00013434
43; 1/6/2021; 12:54:15;0.0001341
44; 1/6/2021; 12:54:16;0.00013412
45; 1/6/2021; 12:54:17;0.00013397
46; 1/6/2021; 12:54:18;0.00013408
47; 1/6/2021; 12:54:19;0.00013417
48; 1/6/2021; 12:54:20;0.00013423
49; 1/6/2021; 12:54:21;0.00013432
50; 1/6/2021; 12:54:22;0.00013433
51; 1/6/2021; 12:54:23;0.00013439
52; 1/6/2021; 12:54:24;0.00013434
53; 1/6/2021; 12:54:25;0.00013404
54; 1/6/2021; 12:54:26;0.00013416
55; 1/6/2021; 12:54:27;0.00013419
56; 1/6/2021; 12:54:28;0.00013423
57; 1/6/2021; 12:54:29;0.00013412
58; 1/6/2021; 12:54:30;0.00013414
59; 1/6/2021; 12:54:31;0.00013403
60; 1/6/2021; 12:54:32;0.0001339
61; 1/6/2021; 12:54:33;0.00013405
62; 1/6/2021; 12:54:34;0.00013378
63; 1/6/2021; 12:54:35;0.00013392
64; 1/6/2021; 12:54:36;0.00013386
65; 1/6/2021; 12:54:37;0.0001339
66; 1/6/2021; 12:54:38;0.00013414
67; 1/6/2021; 12:54:39;0.00013401
68; 1/6/2021; 12:54:40;0.00013388
69; 1/6/2021; 12:54:41;0.00013369
70; 1/6/2021; 12:54:42;0.00013383
71; 1/6/2021; 12:54:43;0.00013357
72; 1/6/2021; 12:54:44;0.00013371
73; 1/6/2021; 12:54:45;0.00013378
74; 1/6/2021; 12:54:46;0.00013389
75; 1/6/2021; 12:54:47;0.0001338
76; 1/6/2021; 12:54:48;0.00013389
77; 1/6/2021; 12:54:49;0.00013374
78; 1/6/2021; 12:54:50;0.0001338
79; 1/6/2021; 12:54:51;0.00013384
80; 1/6/2021; 12:54:52;0.00013391
81; 1/6/2021; 12:54:53;0.00013403
82; 1/6/2021; 12:54:54;0.00013383
83; 1/6/2021; 12:54:55;0.00013387
84; 1/6/2021; 12:54:56;0.00013393
85; 1/6/2021; 12:54:57;0.00013399
86; 1/6/2021; 12:54:58;0.00013388
87; 1/6/2021; 12:54:59;0.00013378
88; 1/6/2021; 12:55:00;0.00013385
89; 1/6/2021; 12:55:01;0.00013367
90; 1/6/2021; 12:55:02;0.00013365
91; 1/6/2021; 12:55:03;0.00013368
92; 1/6/2021; 12:55:04;0.00013371
93; 1/6/2021; 12:55:05;0.00013378
94; 1/6/2021; 12:55:06;0.0001339
95; 1/6/2021; 12:55:07;0.00013392
96; 1/6/2021; 12:55:08;0.00013379
97; 1/6/2021; 12:55:09;0.00013378
98; 1/6/2021; 12:55:10;0.00013376
99; 1/6/2021; 12:55:11;0.00013394
100; 1/6/2021; 12:55:12;0.0001339
101; 1/6/2021; 12:55:13;0.00013374
102; 1/6/2021; 12:55:14;0.00013367
103; 1/6/2021; 12:55:15;0.00013387
104; 1/6/2021; 12:55:16;0.00013378
105; 1/6/2021; 12:55:17;0.0001336
106; 1/6/2021; 12:55:18;0.00013362
107; 1/6/2021; 12:55:19;0.00013346
108; 1/6/2021; 12:55:20;0.00013342
109; 1/6/2021; 12:55:21;0.00013352
110; 1/6/2021; 12:55:22;0.00013332
111; 1/6/2021; 12:55:23;0.00013349
112; 1/6/2021; 12:55:24;0.00013332
113; 1/6/2021; 12:55:25;0.00013354
114; 1/6/2021; 12:55:26;0.00013338
115; 1/6/2021; 12:55:27;0.00013348
116; 1/6/2021; 12:55:28;0.00013321
117; 1/6/2021; 12:55:29;0.00013372
118; 1/6/2021; 12:55:30;0.00013358
119; 1/6/2021; 12:55:31;0.00013383
120; 1/6/2021; 12:55:32;0.00013365
121; 1/6/2021; 12:55:33;0.00013392
122; 1/6/2021; 12:55:34;0.00013362
123; 1/6/2021; 12:55:35;0.00013368
124; 1/6/2021; 12:55:36;0.00013379
125; 1/6/2021; 12:55:37;0.00013363
126; 1/6/2021; 12:55:38;0.00013375
127; 1/6/2021; 12:55:39;0.00013365
128; 1/6/2021; 12:55:40;0.00013365
129; 1/6/2021; 12:55:41;0.00013368
130; 1/6/2021; 12:55:42;0.00013342
131; 1/6/2021; 12:55:43;0.00013371
132; 1/6/2021; 12:55:44;0.00013355
133; 1/6/2021; 12:55:45;0.00013362
134; 1/6/2021; 12:55:46;0.00013374
135; 1/6/2021; 12:55:47;0.00013341
136; 1/6/2021; 12:55:48;0.00013356
137; 1/6/2021; 12:55:49;0.00013355
138; 1/6/2021; 12:55:50;0.00013342
139; 1/6/2021; 12:55:51;0.00013353
140; 1/6/2021; 12:55:52;0.00013343
141; 1/6/2021; 12:55:53;0.00013353
142; 1/6/2021; 12:55:54;0.00013342
143; 1/6/2021; 12:55:55;0.00013348
144; 1/6/2021; 12:55:56;0.00013345
145; 1/6/2021; 12:55:57;0.00013337
146; 1/6/2021; 12:55:58;0.00013344
147; 1/6/2021; 12:55:59;0.00013363
148; 1/6/2021; 12:56:00;0.00013352
149; 1/6/2021; 12:56:01;0.00013344
150; 1/6/2021; 12:56:02;0.00013346
151; 1/6/2021; 12:56:03;0.00013347
152; 1/6/2021; 12:56:04;0.00013341
153; 1/6/2021; 12:56:05;0.00013349
154; 1/6/2021; 12:56:06;0.00013345
155; 1/6/2021; 12:56:07;0.00013352
156; 1/6/2021; 12:56:08;0.00013342
157; 1/6/2021; 12:56:09;0.00013338
158; 1/6/2021; 12:56:10;0.00013343
159; 1/6/2021; 12:56:11;0.00013344
160; 1/6/2021; 12:56:12;0.00013325
161; 1/6/2021; 12:56:13;0.00013329
162; 1/6/2021; 12:56:14;0.00013333
163; 1/6/2021; 12:56:15;0.00013362
164; 1/6/2021; 12:56:16;0.00013342
165; 1/6/2021; 12:56:17;0.00013335
166; 1/6/2021; 12:56:18;0.00013303
167; 1/6/2021; 12:56:19;0.00013325
168; 1/6/2021; 12:56:20;0.00013343
169; 1/6/2021; 12:56:21;0.00013356
170; 1/6/2021; 12:56:22;0.00013335
171; 1/6/2021; 12:56:23;0.00013336
172; 1/6/2021; 12:56:24;0.00013337
173; 1/6/2021; 12:56:25;0.00013337
174; 1/6/2021; 12:56:26;0.00013341
175; 1/6/2021; 12:56:27;0.00013332
176; 1/6/2021; 12:56:28;0.00013343
177; 1/6/2021; 12:56:29;0.00013353
178; 1/6/2021; 12:56:30;0.00013339
179; 1/6/2021; 12:56:31;0.00013348
180; 1/6/2021; 12:56:32;0.00013343
181; 1/6/2021; 12:56:33;0.0001334
182; 1/6/2021; 12:56:34;0.00013343
183; 1/6/2021; 12:56:35;0.00013318
184; 1/6/2021; 12:56:36;0.00013308
185; 1/6/2021; 12:56:37;0.00013329
186; 1/6/2021; 12:56:38;0.00013329
187; 1/6/2021; 12:56:39;0.00013302
188; 1/6/2021; 12:56:40;0.00013307
189; 1/6/2021; 12:56:41;0.00013314
190; 1/6/2021; 12:56:42;0.00013327
191; 1/6/2021; 12:56:43;0.00013316
192; 1/6/2021; 12:56:44;0.00013337
193; 1/6/2021; 12:56:45;0.00013312
194; 1/6/2021; 12:56:46;0.00013316
195; 1/6/2021; 12:56:47;0.00013329
196; 1/6/2021; 12:56:48;0.00013344
197; 1/6/2021; 12:56:49;0.00013332
198; 1/6/2021; 12:56:50;0.00013311
199; 1/6/2021; 12:56:51;0.00013311
200; 1/6/2021; 12:56:52;0.00013326
201; 1/6/2021; 12:56:53;0.00013322
202; 1/6/2021; 12:56:54;0.00013329
203; 1/6/2021; 12:56:55;0.00013307
204; 1/6/2021; 12:56:56;0.00013299
205; 1/6/2021; 12:56:57;0.00013318
206; 1/6/2021; 12:56:58;0.00013323
207; 1/6/2021; 12:56:59;0.00013323
208; 1/6/2021; 12:57:00;0.00013297
209; 1/6/2021; 12:57:01;0.00013298
210; 1/6/2021; 12:57:02;0.00013311
211; 1/6/2021; 12:57:03;0.00013317
212; 1/6/2021; 12:57:04;0.00013307
213; 1/6/2021; 12:57:05;0.00013306
214; 1/6/2021; 12:57:06;0.0001331
215; 1/6/2021; 12:57:07;0.00013324
216; 1/6/2021; 12:57:08;0.00013316
217; 1/6/2021; 12:57:09;0.00013311
218; 1/6/2021; 12:57:10;0.00013325
219; 1/6/2021; 12:57:11;0.00013307
220; 1/6/2021; 12:57:12;0.00013325
221; 1/6/2021; 12:57:13;0.00013317
222; 1/6/2021; 12:57:14;0.00013311
223; 1/6/2021; 12:57:15;0.0001331
224; 1/6/2021; 12:57:16;0.00013313
225; 1/6/2021; 12:57:17;0.00013299
226; 1/6/2021; 12:57:18;0.00013303
227; 1/6/2021; 12:57:19;0.00013295
228; 1/6/2021; 12:57:20;0.00013298
229; 1/6/2021; 12:57:21;0.00013333
230; 1/6/2021; 12:57:22;0.00013322
231; 1/6/2021; 12:57:23;0.00013314
232; 1/6/2021; 12:57:24;0.00013322
233; 1/6/2021; 12:57:25;0.00013307
234; 1/6/2021; 12:57:26;0.00013309
235; 1/6/2021; 12:57:27;0.00013314
236; 1/6/2021; 12:57:28;0.00013327
237; 1/6/2021; 12:57:29;0.00013323
238; 1/6/2021; 12:57:30;0.00013322
239; 1/6/2021; 12:57:31;0.00013326
240; 1/6/2021; 12:57:32;0.00013312
241; 1/6/2021; 12:57:33;0.00013326
242; 1/6/2021; 12:57:34;0.00013322
243; 1/6/2021; 12:57:35;0.00013311
244; 1/6/2021; 12:57:36;0.00013315
245; 1/6/2021; 12:57:37;0.00013323
246; 1/6/2021; 12:57:38;0.00013329
247; 1/6/2021; 12:57:39;0.00013311
248; 1/6/2021; 12:57:40;0.00013303
249; 1/6/2021; 12:57:41;0.00013296
250; 1/6/2021; 12:57:42;0.00013291
251; 1/6/2021; 12:57:43;0.00013266
252; 1/6/2021; 12:57:44;0.00013266
253; 1/6/2021; 12:57:45;0.00013306
254; 1/6/2021; 12:57:46;0.00013288
255; 1/6/2021; 12:57:47;0.00013259
256; 1/6/2021; 12:57:48;0.00013288
257; 1/6/2021; 12:57:49;0.0001331
258; 1/6/2021; 12:57:50;0.00013316
259; 1/6/2021; 12:57:51;0.00013339
260; 1/6/2021; 12:57:52;0.00013312
261; 1/6/2021; 12:57:53;0.00013301
262; 1/6/2021; 12:57:54;0.00013289
263; 1/6/2021; 12:57:55;0.000133
264; 1/6/2021; 12:57:56;0.00013299
265; 1/6/2021; 12:57:57;0.0001329
266; 1/6/2021; 12:57:58;0.00013305
267; 1/6/2021; 12:57:59;0.00013311
268; 1/6/2021; 12:58:00;0.00013297
269; 1/6/2021; 12:58:01;0.00013314
270; 1/6/2021; 12:58:02;0.000133
271; 1/6/2021; 12:58:03;0.000133
272; 1/6/2021; 12:58:04;0.00013302
273; 1/6/2021; 12:58:05;0.00013298
274; 1/6/2021; 12:58:06;0.00013284
275; 1/6/2021; 12:58:07;0.00013286
276; 1/6/2021; 12:58:08;0.00013301
277; 1/6/2021; 12:58:09;0.00013294
278; 1/6/2021; 12:58:10;0.00013289
279; 1/6/2021; 12:58:11;0.00013293
